id,tweet,new_tweet,user_mentions,n_hash_tags,n_urls,n_emojis,subtask_a,subtask_b,subtask_c,original_tweet_length,new_tweet_length
22940,@USER @USER @USER Hopefully conservatives will be welcomed in too.,hopefully conservatives welcome too,3,0,0,0,NOT,,,10,4
98372,@USER If he survived he obviously doesnt know anything about gun control. Are we sure he is a lib?,he survive he obviously doesnt know anything gun control we sure he lib,1,0,0,0,NOT,,,19,13
25722,@USER What do you mean how Chelsea have kept Hazard? He is bloody one of Chelsea key player and best in the world right now. And one big club in Europe. What do you want more?,you mean chelsea keep hazard he bloody one chelsea key player best world right now one big club europe you want more,1,0,0,0,NOT,,,36,22
13380,@USER @USER Liberals defend Islam yet know little to nothing about the ideology. As a middle eastern Christian I pay close attention to what the Muslim people are up to.,liberals defend islam yet know little nothing ideology middle eastern christian i pay close attention muslim people to,2,0,0,0,NOT,,,30,18
75563,@USER @USER @USER @USER @USER I'am pretty sure for the 100th time I told you   ALL POLITICS TO THE SIDE  Not my fault Cale is a Sexual Predator and Jill committed Stolen Valor by stealing someone else Military Pictures saying it was her Son  I could care less if they are Antifa or Proud Boys who came and 1/2,i be pretty sure 100th time i tell you politics side not my fault cale sexual predator jill commit steal valor steal someone else military picture say it her son i could care less they antifa proud boys come 1 2,5,0,0,1,NOT,,,59,41
27701,@USER And I meant gun control ! Lol and oops !,i mean gun control lol oops,1,0,0,0,NOT,,,11,6
66826,@USER Congratulations @USER   for putting the NFL into the toilet.,congratulations put nfl toilet,2,0,0,0,OFF,TIN,IND,10,4
54062,@USER She is a drama queen she pulled the feel sorry for me card too because she is now a  ‘working’ mom...give me a break,she drama queen she pull feel sorry me card she work mom give me break,1,0,0,1,OFF,TIN,IND,25,15
69586,@USER @USER @USER @USER @USER Chicago has strict gun control laws but the highest gun violence rate Detroit was owened by Unions and is now bankrupt Cali has the second highest welfare rate and is now the homeless capital of the developed world.,chicago strict gun control laws highest gun violence rate detroit owened unions bankrupt cali second highest welfare rate homeless capital develop world,5,0,0,0,OFF,TIN,IND,43,22
25306,@USER @USER You are 20X the trader I am lol I’m screwed but I have a tight stop. I’ll let it ride!,you 20x trader i lol i screw i tight stop i let it ride,2,0,0,0,OFF,TIN,IND,22,14
96861,@USER Gawd help us.,gawd help us,1,0,0,0,NOT,,,4,3
82070,@USER He's still around?,he s still around,1,0,0,0,NOT,,,4,4
77142,60 and hopeful to someday meet a classy gal that I can talk to about MAGA and WWG1WGA!  Have yet to find!  Having way to much fun now not to share :-) URL,60 hopeful someday meet classy gal i talk maga wwg1wga yet find way much fun not share,0,0,1,0,NOT,,,33,17
27260,@USER @USER @USER Antifa?  Lol. Really stretching there. Hee hee. He’s going down for obstruction of justice too.,antifa lol really stretch there hee hee he go obstruction justice too,3,0,0,0,NOT,,,18,12
59375,@USER Beto-I’m100%FundedByNYandHollywoodLeftistsButPretendingToBeATexan-O’Rourke. #KeepTexasRed,beto i 100 fundedbynyandhollywoodleftistsbutpretendingtobeatexan o rourke keeptexasred,1,1,0,0,NOT,,,3,7
48012,@USER Time for Canadians to let all liberals if no Trade deal in two months no vote for any liberal MP! Make that our red line. It  makes NO sense Trump has been able to secure Trade Deals around the world but Canada! Obvious to anyone with a Brain failure is Trudeau! He has failed!,time canadians let liberals no trade deal two months no vote liberal mp make our red line it make no sense trump able secure trade deal around world canada obvious anyone brain failure trudeau he fail,1,0,0,0,OFF,TIN,IND,55,36
51949,7Y/O: do you think I could jump that?   *gestures to a dead raccoon on road*   Me: probably.   7Y/O successful jumps raccoon with her bike and I’m super happy that she is kind of dead inside like me.,7y o you think i could jump that gesture dead raccoon road me probably 7y o successful jump raccoon her bike i super happy she kind dead inside like me,0,0,0,2,NOT,,,37,30
73934,@USER Now that's what I call an Antifa Supersoldier,that s i call antifa supersoldier,1,0,0,0,NOT,,,9,6
24546,@USER And I think Australia has  gun control and less firearm shootings.,i think australia gun control less firearm shoot,1,0,0,0,NOT,,,12,8
97762,Ain’t missing shit 🤫🤑,not miss shit,0,0,0,1,OFF,UNT,,4,3
11325,@USER @USER Capitalism has killed more than that since 2000,capitalism kill since 2000,2,0,0,0,NOT,,,10,4
11850,@USER @USER @USER If you think billionaires are truly liberal than you are the fool. They are playing their part in public but if they were truly Liberals homelessness would end. You are being played like a fiddle,you think billionaires truly liberal you fool they play their part public they truly liberals homelessness would end you play like fiddle,3,0,0,0,NOT,,,38,22
75499,@USER Thank you very much. She is a great performer Tottori prefectural residents take proud in.,thank you much she great performer tottori prefectural residents take proud in,1,0,0,0,NOT,,,16,12
52678,@USER @USER Man I’m glad I can make y’all’s day. I just be saying stupid shit on the fly. I ain’t trying I’m just dumb lmao URL,man i glad i make y all day i say stupid shit fly i not try i dumb lmao,2,0,1,0,OFF,UNT,,27,19
10642,@USER @USER Keith did you talk about ANTIFA &amp; your support? URL,keith you talk antifa amp your support,2,0,1,0,NOT,,,12,7
25145,@USER He is hurt and no one has checked on him!!!,he hurt no one check him,1,0,0,0,OFF,TIN,GRP,11,6
80819,@USER She is gorgeous,she gorgeous,1,0,0,0,NOT,,,4,2
52341,@USER @USER @USER @USER @USER I have listened to her before an have come to a conclusion.......SHE IS A TWIT....an NY TIMES doesn't  get any of my money....,i listen her come conclusion she twit an ny time not get my money,5,0,0,0,NOT,,,28,14
75289,@USER @USER @USER Completely agree with this the conservative government has cut taxes for the lowest earners but by making tax fair has increased tax receipts  @USER,completely agree conservative government cut tax lowest earners make tax fair increase tax receipt,4,0,0,0,NOT,,,27,14
50828,@USER i like him he is cute,i like him he cute,1,0,0,0,NOT,,,7,5
37925,@USER @USER @USER These guys are only known for diverting topics only. He is a pure sanghi. Let him bark.,guy know divert topics only he pure sanghi let him bark,3,0,0,0,OFF,TIN,GRP,20,11
17166,@USER As one Canadian....I would prefer he move somewhere else. Too many liberals up here already,one canadian i would prefer he move somewhere else many liberals already,1,0,0,0,NOT,,,16,12
56845,@USER She’s vile &amp; hateful &amp; just not funny. She needs to stay out of the news for the next 10 years until none of us remember how terrible a person she is...,she vile amp hateful amp not funny she need stay news next 10 years none us remember terrible person she be,1,0,0,0,NOT,,,33,21
49493,@USER The more this woman talks the more stupid she becomes. #TermLimits #Liberals,woman talk stupid she become termlimits liberals,1,2,0,0,OFF,TIN,IND,13,7
99363,@USER have you come across the wonderful @USER She is also doing great things for inclusion.,you come across wonderful she also great things inclusion,2,0,0,0,NOT,,,16,9
63849,@USER And Hillary won the 2016 election?,hillary 2016 election,1,0,0,0,NOT,,,7,3
85087,@USER This is ridiculous...UNBELIEVABLE !!! So this fine young man is now dead because of a stupid reason .... come on !!!!! Gun control is the solution y'all so many innocent people got killed because of guns😡😡😡 This has to stop,ridiculous unbelievable fine young man dead stupid reason come gun control solution y all many innocent people get kill gun stop,1,0,0,1,OFF,TIN,GRP,41,21
26257,@USER @USER You liberals will never see him a genuine leader as you are trying to portrait him because he didn’t do struggle at all and has no qualifications but just son of AZ# ap wese to bahut ethics aur morality ko promote krty hn# ppp pe aa k sary liberals🤪,you liberals never see him genuine leader you try portrait him he not struggle no qualifications son az ap wese bahut ethics aur morality ko promote krty hn ppp pe aa k sary liberals,2,2,0,1,NOT,,,51,34
97508,Twitter CEO says conservatives ‘feel silenced’ at his heavily liberal company. I wonder why? Maybe because they are. We are given examples everyday on here that pretty much anything goes if you’re a liberal and not so much if your a conservative . #MAGA URL,twitter ceo say conservatives feel silence his heavily liberal company i wonder why maybe they be we give examples everyday pretty much anything go you liberal not much your conservative maga,0,1,1,1,NOT,,,45,31
53628,@USER Nope. I won’t trade him he is to much fun. Plus we can’t spell HOPE without him,nope i not trade him he much fun plus we not spell hope without him,1,0,0,0,NOT,,,18,15
65285,@USER do you have any other recourse? This is so wrong on so many levels. Can you sue them? I wish there was a way to reinforce your points on the mistreatment you have received. Liberals are full of hate and discontent and unfortunately there are more of them than us. Idiots. URL,you recourse wrong many level you sue them i wish way reinforce your point mistreatment you receive liberals full hate discontent unfortunately them us idiots,1,0,1,0,OFF,TIN,GRP,53,25
43009,@USER Hollywood is packed with pedophiles,hollywood pack pedophiles,1,0,0,0,OFF,TIN,GRP,6,3
96191,@USER Exactly. She doesn't want to perjure herself since she is being nothing but a paid actress.,exactly she not want perjure herself since she nothing pay actress,1,0,0,0,NOT,,,17,11
29565,@USER @USER Should have used a 44 magnum to make a real statement! And people like this teach our kids?,use 44 magnum make real statement people like teach our kid,2,0,0,0,OFF,TIN,GRP,20,11
74592,"@USER @USER @USER No, we Conservatives have NOT.  It's smoken' mirrors by Establishmnt Dems who are inbred, demon possessed &amp; controlled by LUCIFER (father of lies"") through Soros/Obama/Clinton ET AL @ this juncture in history.  #ReversePCism is KEY &amp; rebuke them ALL in the name of Jesus!!! #KAG!""",no we conservatives not it s smoken mirror establishmnt dems inbred demon possess amp control lucifer father lie soros obama clinton et al juncture history reversepcism key amp rebuke them name jesus kag,3,2,0,2,NOT,,,48,33
56041,@USER @USER Only if she is to remarry does it stop.,she remarry it stop,2,0,0,0,NOT,,,11,4
52026,@USER conservatives believe all persons of color are a priori guilty of crimes therefore when PoC are denied their rights in extrajudicial killings no conservative EVER questions the killing.,conservatives believe persons color priori guilty crimes therefore poc deny their right extrajudicial kill no conservative ever question kill,1,0,0,0,OFF,TIN,GRP,29,19
82725,@USER He is a very funny man isn't he.  I suspect even he doesn't really believe this.,he funny man not he i suspect even he not really believe this,1,0,0,0,NOT,,,17,13
19813,@USER Don’t talk shit about 48 laws,not talk shit 48 laws,1,0,0,0,OFF,TIN,IND,7,5
68918,@USER Holder has a perverted view of the law. Not surprising since he is a Democrat.,holder pervert view law not surprise since he democrat,1,0,0,0,OFF,TIN,OTH,16,9
33445,@USER Is that federal investigation group by chance Chinese? A congressional aid? Please respond Senator as a constituent is wanting disclosure. You are accountable for all you do and say. Do not contribute to any form of collusion. Obey the law.,federal investigation group chance chinese congressional aid please respond senator constituent want disclosure you accountable you say not contribute form collusion obey law,1,0,0,0,NOT,,,41,23
